GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
5109816,2011,Bristol,Virginia,17524,18.34,3107,44.84,649,35368,114500,31.4,88.74,5.66,1.67,0.6,0.93,0,1.58,0.83,230,186,5.99,7.4,1,0,0
5109816,2012,Bristol,Virginia,17524,18.34,3127,44.84,649,35368,114500,31.4,88.74,5.66,1.67,0.6,0.93,0,1.58,0.83,194,164,5.24,6.2,1,0,0
5109816,2013,Bristol,Virginia,17524,18.34,3150,44.84,649,35368,114500,31.4,88.74,5.66,1.67,0.6,0.93,0,1.58,0.83,381,207,6.57,12.1,1,0,0
5109816,2014,Bristol,Virginia,17524,18.34,3169,44.84,649,35368,114500,31.4,88.74,5.66,1.67,0.6,0.93,0,1.58,0.83,540,253,7.98,17.04,0,0,0
5109816,2015,Bristol,Virginia,17524,18.34,3190,44.84,649,35368,114500,31.4,88.74,5.66,1.67,0.6,0.93,0,1.58,0.83,505,231,7.24,15.83,0,0,0
5109816,2016,Bristol,Virginia,17524,18.34,3211,44.84,649,35368,114500,31.4,88.74,5.66,1.67,0.6,0.93,0,1.58,0.83,502,206,6.42,15.63,1,0,0
5109952,2000,Broadlands,Virginia,,,,,,,,,,,,,,,,,,,,,0,0,0
5109952,2001,Broadlands,Virginia,,,,,,,,,,,,,,,,,,,,,0,0,0
5109952,2002,Broadlands,Virginia,,,160.71,,,,,,,,,,,,,,9,4,2.49,5.6,0,0,0
5109952,2003,Broadlands,Virginia,,,233.42,,,,,,,,,,,,,,17.71,10,4.28,7.59,0,0,0
5109952,2004,Broadlands,Virginia,,,303.14,,,,,,,,,,,,,,45.28,16.86,5.56,14.94,0,0,0
5109952,2005,Broadlands,Virginia,,,374.85,,,,,,,,,,,,,,52.43,14,3.73,13.99,0,0,0
5109952,2006,Broadlands,Virginia,,,445.14,,,,,,,,,,,,,,49,18,4.04,11.01,0,0,0
5109952,2007,Broadlands,Virginia,,,514.85,,,,,,,,,,,,,,33.43,27.43,5.33,6.49,0,0,0
5109952,2008,Broadlands,Virginia,,,586.56,,,,,,,,,,,,,,22.57,20.57,3.51,3.85,0,0,0
5109952,2009,Broadlands,Virginia,,,656.28,,,,,,,,,,,,,,25.71,23.71,3.61,3.92,0,0,0
5109952,2010,Broadlands,Virginia,12313,0.71,726.99,19.36,1765,158571,540800,21.4,66.76,5.45,6.82,0.17,16.98,0.04,3.39,0.39,38.86,26.43,3.64,5.34,1,0,0
5109952,2011,Broadlands,Virginia,13436,0.32,757.85,15.66,1888,169167,558700,22.8,63.23,5.28,7.45,0.4,20.13,0.03,3.27,0.21,19.14,12.28,1.62,2.53,1,0,0
5109952,2012,Broadlands,Virginia,13436,0.32,787.7,15.66,1888,169167,558700,22.8,63.23,5.28,7.45,0.4,20.13,0.03,3.27,0.21,25.86,7,0.89,3.28,1,0,0
5109952,2013,Broadlands,Virginia,13436,0.32,818.56,15.66,1888,169167,558700,22.8,63.23,5.28,7.45,0.4,20.13,0.03,3.27,0.21,30.43,11.43,1.4,3.72,0,0,0
5109952,2014,Broadlands,Virginia,13436,0.32,845.99,15.66,1888,169167,558700,22.8,63.23,5.28,7.45,0.4,20.13,0.03,3.27,0.21,49.43,17,2.01,5.84,1,0,0
5109952,2015,Broadlands,Virginia,13436,0.32,876.84,15.66,1888,169167,558700,22.8,63.23,5.28,7.45,0.4,20.13,0.03,3.27,0.21,27.86,8.86,1.01,3.18,1,0,0
5109952,2016,Broadlands,Virginia,13436,0.32,906.7,15.66,1888,169167,558700,22.8,63.23,5.28,7.45,0.4,20.13,0.03,3.27,0.21,26.28,7.43,0.82,2.9,0,0,0
5110040,2000,Broadway,Virginia,2192,8.17,269.16,34.69,472,40167,101100,21,95.3,0.64,3.06,0.23,0.32,0,0.32,0.14,11.16,9.72,3.61,4.15,0,0,0
5110040,2001,Broadway,Virginia,2192,8.17,286.78,34.69,472,40167,101100,21,95.3,0.64,3.06,0.23,0.32,0,0.32,0.14,9.82,7.65,2.67,3.42,0,0,0
5110040,2002,Broadway,Virginia,2192,8.17,303.81,34.69,472,40167,101100,21,95.3,0.64,3.06,0.23,0.32,0,0.32,0.14,27.16,13.89,4.57,8.94,0,0,0
5110040,2003,Broadway,Virginia,2192,8.17,321.44,34.69,472,40167,101100,21,95.3,0.64,3.06,0.23,0.32,0,0.32,0.14,18.38,14.09,4.38,5.72,0,0,0
5110040,2004,Broadway,Virginia,2192,8.17,339.07,34.69,472,40167,101100,21,95.3,0.64,3.06,0.23,0.32,0,0.32,0.14,14.53,7.48,2.21,4.28,0,0,0
5110040,2005,Broadway,Virginia,3129,6.4,357.05,40.44,647,51207,188300,22.7,91.43,0,6.55,0.74,0.32,0,0.96,0,27.44,17.35,4.86,7.68,0,0,0
5110040,2006,Broadway,Virginia,3129,6.4,374.07,40.44,647,51207,188300,22.7,91.43,0,6.55,0.74,0.32,0,0.96,0,34.94,17.75,4.75,9.34,0,0,0
5110040,2007,Broadway,Virginia,3129,6.4,391.7,40.44,647,51207,188300,22.7,91.43,0,6.55,0.74,0.32,0,0.96,0,17.84,15.34,3.92,4.56,0,0,0
5110040,2008,Broadway,Virginia,3129,6.4,409.33,40.44,647,51207,188300,22.7,91.43,0,6.55,0.74,0.32,0,0.96,0,9.59,8.88,2.17,2.34,0,0,0
5110040,2009,Broadway,Virginia,3129,6.4,426.36,40.44,647,51207,188300,22.7,91.43,0,6.55,0.74,0.32,0,0.96,0,8.02,8.02,1.88,1.88,0,0,0
5110040,2010,Broadway,Virginia,3691,4.29,443.98,36.05,769,56903,202900,24.7,90.46,1,6.39,0.11,0.65,0,1.35,0.03,15.4,13.12,2.96,3.47,1,0,0
5110040,2011,Broadway,Virginia,3765,5.73,452.44,25.24,695,48926,190500,24.2,86.16,6.27,5.21,0,1.33,0,1.04,0,13.96,5.22,1.15,3.09,1,0,0
5110040,2012,Broadway,Virginia,3765,5.73,459.95,25.24,695,48926,190500,24.2,86.16,6.27,5.21,0,1.33,0,1.04,0,19.78,16.89,3.67,4.3,1,0,0
5110040,2013,Broadway,Virginia,3765,5.73,469.14,25.24,695,48926,190500,24.2,86.16,6.27,5.21,0,1.33,0,1.04,0,27.62,18.9,4.03,5.89,1,0,0
5110040,2014,Broadway,Virginia,3765,5.73,476.65,25.24,695,48926,190500,24.2,86.16,6.27,5.21,0,1.33,0,1.04,0,25.95,15.7,3.29,5.44,1,0,0
5110040,2015,Broadway,Virginia,3765,5.73,485.11,25.24,695,48926,190500,24.2,86.16,6.27,5.21,0,1.33,0,1.04,0,28.97,16.17,3.33,5.97,1,0,0
5110040,2016,Broadway,Virginia,3765,5.73,492.62,25.24,695,48926,190500,24.2,86.16,6.27,5.21,0,1.33,0,1.04,0,19.74,8.55,1.74,4.01,1,0,0
5110072,2000,Brodnax,Virginia,317,18.32,29.91,33.61,292,24706,49600,26,49.84,48.26,1.89,0,0,0,0,0,0.94,0.94,3.14,3.14,0,0,0
5110072,2001,Brodnax,Virginia,317,18.32,30.32,33.61,292,24706,49600,26,49.84,48.26,1.89,0,0,0,0,0,0.42,0.42,1.38,1.38,0,0,0
5110072,2002,Brodnax,Virginia,317,18.32,30.78,33.61,292,24706,49600,26,49.84,48.26,1.89,0,0,0,0,0,0.08,0.05,0.17,0.26,0,0,0
5110072,2003,Brodnax,Virginia,317,18.32,31.34,33.61,292,24706,49600,26,49.84,48.26,1.89,0,0,0,0,0,0.58,0.4,1.28,1.85,0,0,0
5110072,2004,Brodnax,Virginia,317,18.32,31.79,33.61,292,24706,49600,26,49.84,48.26,1.89,0,0,0,0,0,0.67,0.44,1.39,2.12,0,0,0
5110072,2005,Brodnax,Virginia,384,3.88,32.2,21.09,1008,31875,74000,50,41.67,46.88,6.25,0,0.78,0,4.43,0,0.43,0.25,0.77,1.33,0,0,0
5110072,2006,Brodnax,Virginia,384,3.88,32.6,21.09,1008,31875,74000,50,41.67,46.88,6.25,0,0.78,0,4.43,0,0.92,0.59,1.81,2.83,0,0,0
5110072,2007,Brodnax,Virginia,384,3.88,33.05,21.09,1008,31875,74000,50,41.67,46.88,6.25,0,0.78,0,4.43,0,0.07,0.07,0.21,0.21,0,0,0
5110072,2008,Brodnax,Virginia,384,3.88,33.62,21.09,1008,31875,74000,50,41.67,46.88,6.25,0,0.78,0,4.43,0,0.76,0.76,2.25,2.25,0,0,0
5110072,2009,Brodnax,Virginia,384,3.88,34.08,21.09,1008,31875,74000,50,41.67,46.88,6.25,0,0.78,0,4.43,0,0.55,0.55,1.6,1.63,0,0,0
5110072,2010,Brodnax,Virginia,298,3.77,34.48,23.08,725,38000,80300,37.5,53.36,42.62,3.02,0,0,0,1.01,0,0.72,0.23,0.67,2.08,0,0,0
5110072,2011,Brodnax,Virginia,278,4.92,34.87,31.96,630,35625,73800,42.5,53.6,45.32,0.36,0,0,0,0.72,0,1.36,1.04,2.98,3.91,0,0,0
5110072,2012,Brodnax,Virginia,278,4.92,35.27,31.96,630,35625,73800,42.5,53.6,45.32,0.36,0,0,0,0.72,0,1.18,0.68,1.94,3.34,0,0,0
5110072,2013,Brodnax,Virginia,278,4.92,35.66,31.96,630,35625,73800,42.5,53.6,45.32,0.36,0,0,0,0.72,0,0.35,0.28,0.79,0.98,0,0,0
5110072,2014,Brodnax,Virginia,278,4.92,35.89,31.96,630,35625,73800,42.5,53.6,45.32,0.36,0,0,0,0.72,0,0.61,0.4,1.12,1.71,0,0,0
5110072,2015,Brodnax,Virginia,278,4.92,36.28,31.96,630,35625,73800,42.5,53.6,45.32,0.36,0,0,0,0.72,0,1.13,0.28,0.78,3.11,0,0,0
5110072,2016,Brodnax,Virginia,278,4.92,36.67,31.96,630,35625,73800,42.5,53.6,45.32,0.36,0,0,0,0.72,0,0.84,0.66,1.79,2.3,0,0,0
5110296,2000,Brookneal,Virginia,1259,19.8,172.38,35.95,390,25938,53900,25.4,62.99,34.47,1.59,0,0,0,0.95,0,16.43,14.45,8.38,9.53,0,0,0
5110296,2001,Brookneal,Virginia,1259,19.8,171.23,35.95,390,25938,53900,25.4,62.99,34.47,1.59,0,0,0,0.95,0,19.23,15.95,9.31,11.23,0,0,0
5110296,2002,Brookneal,Virginia,1259,19.8,170.08,35.95,390,25938,53900,25.4,62.99,34.47,1.59,0,0,0,0.95,0,18.85,12.85,7.56,11.08,0,0,0
5110296,2003,Brookneal,Virginia,1259,19.8,167.78,35.95,390,25938,53900,25.4,62.99,34.47,1.59,0,0,0,0.95,0,54.58,26.28,15.66,32.53,0,0,0
5110296,2004,Brookneal,Virginia,1259,19.8,166.64,35.95,390,25938,53900,25.4,62.99,34.47,1.59,0,0,0,0.95,0,51.35,27.62,16.58,30.82,0,0,0
5110296,2005,Brookneal,Virginia,1008,9.85,165.49,33.42,472,32353,76400,31.3,71.03,26.39,0,0,0,0,2.58,0,21.15,5.87,3.55,12.78,0,0,0
5110296,2006,Brookneal,Virginia,1008,9.85,164.34,33.42,472,32353,76400,31.3,71.03,26.39,0,0,0,0,2.58,0,32.02,14.23,8.66,19.49,0,0,0
5110296,2007,Brookneal,Virginia,1008,9.85,,33.42,472,32353,76400,31.3,71.03,26.39,0,0,0,0,2.58,0,,,,,0,0,0
5110296,2008,Brookneal,Virginia,1008,9.85,,33.42,472,32353,76400,31.3,71.03,26.39,0,0,0,0,2.58,0,,,,,0,0,0
5110296,2009,Brookneal,Virginia,1008,9.85,,33.42,472,32353,76400,31.3,71.03,26.39,0,0,0,0,2.58,0,,,,,0,0,0
5110296,2010,Brookneal,Virginia,1112,18.45,,34.77,519,29464,87800,34.6,61.87,36.06,0.99,0.18,0,0,0.9,0,,,,,0,0,0
5110296,2011,Brookneal,Virginia,1184,11.33,,38.05,584,29028,100800,36.4,57.43,37.75,0,0,0.76,0,3.72,0.34,,,,,0,0,0
5110296,2012,Brookneal,Virginia,1184,11.33,,38.05,584,29028,100800,36.4,57.43,37.75,0,0,0.76,0,3.72,0.34,,,,,0,0,0
5110296,2013,Brookneal,Virginia,1184,11.33,171.87,38.05,584,29028,100800,36.4,57.43,37.75,0,0,0.76,0,3.72,0.34,38.63,24.15,14.05,22.47,0,0,0
5110296,2014,Brookneal,Virginia,1184,11.33,176.62,38.05,584,29028,100800,36.4,57.43,37.75,0,0,0.76,0,3.72,0.34,39.52,27.49,15.57,22.38,0,0,0
5110296,2015,Brookneal,Virginia,1184,11.33,180.38,38.05,584,29028,100800,36.4,57.43,37.75,0,0,0.76,0,3.72,0.34,26.16,8.2,4.54,14.5,0,0,0
5110296,2016,Brookneal,Virginia,1184,11.33,185.14,38.05,584,29028,100800,36.4,57.43,37.75,0,0,0.76,0,3.72,0.34,29.47,19.42,10.49,15.92,0,0,0
5110744,2000,Buchanan,Virginia,1233,10.53,,21.48,476,32500,79300,24.1,90.19,7.95,0.73,0.08,0.32,0,0.73,0,,,,,0,0,0
5110744,2001,Buchanan,Virginia,1233,10.53,,21.48,476,32500,79300,24.1,90.19,7.95,0.73,0.08,0.32,0,0.73,0,,,,,0,0,0
5110744,2002,Buchanan,Virginia,1233,10.53,87.74,21.48,476,32500,79300,24.1,90.19,7.95,0.73,0.08,0.32,0,0.73,0,2.52,1.75,1.99,2.87,0,0,0
5110744,2003,Buchanan,Virginia,1233,10.53,88.82,21.48,476,32500,79300,24.1,90.19,7.95,0.73,0.08,0.32,0,0.73,0,1.34,0.72,0.81,1.51,0,0,0
5110744,2004,Buchanan,Virginia,1233,10.53,89.84,21.48,476,32500,79300,24.1,90.19,7.95,0.73,0.08,0.32,0,0.73,0,3.22,2.58,2.87,3.58,0,0,0
5110744,2005,Buchanan,Virginia,1450,14.81,91.39,29.7,695,37583,110000,21,89.31,8.07,2.62,0,0,0,0,0,3.75,1.12,1.23,4.1,0,0,0
5110744,2006,Buchanan,Virginia,1450,14.81,92.36,29.7,695,37583,110000,21,89.31,8.07,2.62,0,0,0,0,0,3.24,1.42,1.54,3.51,0,0,0
5110744,2007,Buchanan,Virginia,1450,14.81,93.43,29.7,695,37583,110000,21,89.31,8.07,2.62,0,0,0,0,0,2.56,2.21,2.37,2.74,0,0,0
5110744,2008,Buchanan,Virginia,1450,14.81,94.46,29.7,695,37583,110000,21,89.31,8.07,2.62,0,0,0,0,0,2.8,2.4,2.54,2.96,0,0,0
5110744,2009,Buchanan,Virginia,1450,14.81,95.54,29.7,695,37583,110000,21,89.31,8.07,2.62,0,0,0,0,0,3.76,2.92,3.05,3.93,0,0,0
5110744,2010,Buchanan,Virginia,1178,17.15,96.57,25.24,795,41776,132100,22.8,92.78,3.14,0.76,0.08,0.17,0,3.06,0,1.93,1.68,1.74,2,0,0,0
5110744,2011,Buchanan,Virginia,1098,2.48,98.98,21.96,829,55739,139100,22.2,94.72,3.73,0.18,0,0,0,1.37,0,4.69,3.83,3.87,4.74,0,0,0
5110744,2012,Buchanan,Virginia,1098,2.48,100.27,21.96,829,55739,139100,22.2,94.72,3.73,0.18,0,0,0,1.37,0,5.67,5.55,5.54,5.65,0,0,0
5110744,2013,Buchanan,Virginia,1098,2.48,102.68,21.96,829,55739,139100,22.2,94.72,3.73,0.18,0,0,0,1.37,0,5.48,4.85,4.72,5.34,0,0,0
5110744,2014,Buchanan,Virginia,1098,2.48,104.58,21.96,829,55739,139100,22.2,94.72,3.73,0.18,0,0,0,1.37,0,2.19,1.99,1.9,2.09,0,0,0
5110744,2015,Buchanan,Virginia,1098,2.48,106.39,21.96,829,55739,139100,22.2,94.72,3.73,0.18,0,0,0,1.37,0,4.35,3.32,3.12,4.09,0,0,0
5110744,2016,Buchanan,Virginia,1098,2.48,108.29,21.96,829,55739,139100,22.2,94.72,3.73,0.18,0,0,0,1.37,0,4.31,2.52,2.33,3.98,0,0,0
5110776,2000,Buckhall,Virginia,,,186.99,,,,,,,,,,,,,,6.11,6.11,3.27,3.27,0,0,0
5110776,2001,Buckhall,Virginia,,,205.99,,,,,,,,,,,,,,8.11,8.11,3.94,3.94,0,0,0
5110776,2002,Buckhall,Virginia,,,224.99,,,,,,,,,,,,,,8.11,6,2.67,3.61,0,0,0
5110776,2003,Buckhall,Virginia,,,246.04,,,,,,,,,,,,,,22.28,16.17,6.57,9.05,0,0,0
5110776,2004,Buckhall,Virginia,,,267.04,,,,,,,,,,,,,,5.17,4.17,1.56,1.94,0,0,0
5110776,2005,Buckhall,Virginia,,,286.04,,,,,,,,,,,,,,12.34,5.23,1.83,4.31,0,0,0
5110776,2006,Buckhall,Virginia,,,307.03,,,,,,,,,,,,,,28.11,18.11,5.9,9.16,0,0,0
5110776,2007,Buckhall,Virginia,,,326.03,,,,,,,,,,,,,,16.17,16.06,4.92,4.96,0,0,0
5110776,2008,Buckhall,Virginia,,,347.09,,,,,,,,,,,,,,39.21,34.22,9.86,11.3,0,0,0
5110776,2009,Buckhall,Virginia,,,365.08,,,,,,,,,,,,,,26.05,25.05,6.86,7.13,0,0,0
5110776,2010,Buckhall,Virginia,16293,2.3,386.08,7.63,1679,123844,386500,26.4,71.08,8.32,10.22,0.33,7.1,0.07,2.74,0.15,23.16,19.17,4.96,6,1,0,0
5110776,2011,Buckhall,Virginia,17066,2.54,399.25,10.38,1543,131781,401400,26.2,69.71,7.71,12.38,0.11,6.52,0.18,2.96,0.44,27.05,22.05,5.52,6.78,1,0,0
5110776,2012,Buckhall,Virginia,17066,2.54,410.36,10.38,1543,131781,401400,26.2,69.71,7.71,12.38,0.11,6.52,0.18,2.96,0.44,18.28,10.22,2.49,4.45,1,0,0
5110776,2013,Buckhall,Virginia,17066,2.54,423.53,10.38,1543,131781,401400,26.2,69.71,7.71,12.38,0.11,6.52,0.18,2.96,0.44,30.05,12,2.83,7.1,1,0,0
5110776,2014,Buckhall,Virginia,17066,2.54,435.69,10.38,1543,131781,401400,26.2,69.71,7.71,12.38,0.11,6.52,0.18,2.96,0.44,23.16,13.16,3.02,5.32,1,0,0
5110776,2015,Buckhall,Virginia,17066,2.54,446.8,10.38,1543,131781,401400,26.2,69.71,7.71,12.38,0.11,6.52,0.18,2.96,0.44,20.22,11.11,2.49,4.53,1,0,0
5110776,2016,Buckhall,Virginia,17066,2.54,459.97,10.38,1543,131781,401400,26.2,69.71,7.71,12.38,0.11,6.52,0.18,2.96,0.44,33.28,13.28,2.89,7.23,0,0,0
5110856,2000,Buckingham Courthouse,Virginia,,,15.36,,,,,,,,,,,,,,0,0,0,0,1,0,0
5110856,2001,Buckingham Courthouse,Virginia,,,15.47,,,,,,,,,,,,,,0.07,0.07,0.46,0.46,1,0,0
5110856,2002,Buckingham Courthouse,Virginia,,,15.53,,,,,,,,,,,,,,0,0,0,0,1,0,0
5110856,2003,Buckingham Courthouse,Virginia,,,15.67,,,,,,,,,,,,,,0.07,0.07,0.46,0.46,0,0,0
5110856,2004,Buckingham Courthouse,Virginia,,,15.74,,,,,,,,,,,,,,0.2,0.17,1.08,1.29,0,0,0
5110856,2005,Buckingham Courthouse,Virginia,,,15.84,,,,,,,,,,,,,,0.56,0.56,3.55,3.55,0,0,0
5110856,2006,Buckingham Courthouse,Virginia,,,15.91,,,,,,,,,,,,,,0.46,0.36,2.26,2.88,0,0,0
5110856,2007,Buckingham Courthouse,Virginia,,,16.04,,,,,,,,,,,,,,0.5,0.5,3.09,3.09,0,0,0
5110856,2008,Buckingham Courthouse,Virginia,,,16.11,,,,,,,,,,,,,,0.22,0.22,1.34,1.34,0,0,0
5110856,2009,Buckingham Courthouse,Virginia,,,16.22,,,,,,,,,,,,,,0.5,0.5,3.06,3.06,0,0,0
5110856,2010,Buckingham Courthouse,Virginia,133,0,16.28,35.85,,56346,127800,,66.17,30.08,0,0,0,0,3.01,0.75,0.5,0.5,3.09,3.09,0,0,0
5110856,2011,Buckingham Courthouse,Virginia,209,0,16.48,10.14,,78125,165000,,85.65,0,0,0,4.78,0,9.57,0,0.6,0.45,2.74,3.61,0,0,0
5110856,2012,Buckingham Courthouse,Virginia,209,0,,10.14,,78125,165000,,85.65,0,0,0,4.78,0,9.57,0,,,,,0,0,0
5110856,2013,Buckingham Courthouse,Virginia,209,0,,10.14,,78125,165000,,85.65,0,0,0,4.78,0,9.57,0,,,,,0,0,0
5110856,2014,Buckingham Courthouse,Virginia,209,0,,10.14,,78125,165000,,85.65,0,0,0,4.78,0,9.57,0,,,,,0,0,0
5110856,2015,Buckingham Courthouse,Virginia,209,0,,10.14,,78125,165000,,85.65,0,0,0,4.78,0,9.57,0,,,,,0,0,0
5110856,2016,Buckingham Courthouse,Virginia,209,0,,10.14,,78125,165000,,85.65,0,0,0,4.78,0,9.57,0,,,,,0,0,0
5111032,2000,Buena Vista,Virginia,6349,10.38,747,29.33,403,32410,72900,21.1,92.75,4.76,1.01,0.3,0.43,0.02,0.74,0,43,33,4.42,5.76,0,0,0
5111032,2001,Buena Vista,Virginia,6349,10.38,762,29.33,403,32410,72900,21.1,92.75,4.76,1.01,0.3,0.43,0.02,0.74,0,29,24,3.15,3.81,0,0,0
5111032,2002,Buena Vista,Virginia,6349,10.38,773,29.33,403,32410,72900,21.1,92.75,4.76,1.01,0.3,0.43,0.02,0.74,0,16,14,1.81,2.07,0,0,0
5111032,2003,Buena Vista,Virginia,6349,10.38,788,29.33,403,32410,72900,21.1,92.75,4.76,1.01,0.3,0.43,0.02,0.74,0,55,41,5.2,6.98,0,0,0
5111032,2004,Buena Vista,Virginia,6349,10.38,802,29.33,403,32410,72900,21.1,92.75,4.76,1.01,0.3,0.43,0.02,0.74,0,73,37,4.61,9.1,0,0,0
5111032,2005,Buena Vista,Virginia,6285,18.65,816,37.3,693,40913,126000,29.6,91.26,5.6,1.54,0.25,0,0,1.21,0.13,55,26,3.19,6.74,0,0,0
5111032,2006,Buena Vista,Virginia,6285,18.65,828,37.3,693,40913,126000,29.6,91.26,5.6,1.54,0.25,0,0,1.21,0.13,61,40,4.83,7.37,0,0,0
5111032,2007,Buena Vista,Virginia,6285,18.65,843,37.3,693,40913,126000,29.6,91.26,5.6,1.54,0.25,0,0,1.21,0.13,33,29,3.44,3.91,0,0,0
5111032,2008,Buena Vista,Virginia,6285,18.65,857,37.3,693,40913,126000,29.6,91.26,5.6,1.54,0.25,0,0,1.21,0.13,46,40,4.67,5.37,0,0,0
5111032,2009,Buena Vista,Virginia,6285,18.65,869,37.3,693,40913,126000,29.6,91.26,5.6,1.54,0.25,0,0,1.21,0.13,36,35,4.03,4.14,0,0,0
5111032,2010,Buena Vista,Virginia,6650,15.79,883,33.92,640,35921,121100,29.3,89.95,5.19,1.55,1.07,0.44,0.18,1.62,0,42,36,4.08,4.76,1,0,0
5111032,2011,Buena Vista,Virginia,6666,27.22,890,41.36,691,29097,115000,40.3,88.91,1.05,1.37,0,7.1,0,1.58,0,38,32,3.6,4.27,0,0,0
5111032,2012,Buena Vista,Virginia,6666,27.22,895,41.36,691,29097,115000,40.3,88.91,1.05,1.37,0,7.1,0,1.58,0,21,18,2.01,2.35,0,0,0
5111032,2013,Buena Vista,Virginia,6666,27.22,903,41.36,691,29097,115000,40.3,88.91,1.05,1.37,0,7.1,0,1.58,0,18,11,1.22,1.99,1,0,0
5111032,2014,Buena Vista,Virginia,6666,27.22,909,41.36,691,29097,115000,40.3,88.91,1.05,1.37,0,7.1,0,1.58,0,2,2,0.22,0.22,1,0,0
5111032,2015,Buena Vista,Virginia,6666,27.22,914,41.36,691,29097,115000,40.3,88.91,1.05,1.37,0,7.1,0,1.58,0,16,15,1.64,1.75,1,0,0
5111032,2016,Buena Vista,Virginia,6666,27.22,921,41.36,691,29097,115000,40.3,88.91,1.05,1.37,0,7.1,0,1.58,0,76,42,4.56,8.25,0,0,0
5111230,2000,Bull Run,Virginia,11337,9.48,2961.55,62.73,880,49519,127200,26.2,56.84,18.75,16.03,0.26,5.45,0.06,2.36,0.25,148.91,132.93,4.49,5.03,0,0,0
5111230,2001,Bull Run,Virginia,11337,9.48,3036.13,62.73,880,49519,127200,26.2,56.84,18.75,16.03,0.26,5.45,0.06,2.36,0.25,169.71,133.73,4.4,5.59,0,0,0
5111230,2002,Bull Run,Virginia,11337,9.48,3112.69,62.73,880,49519,127200,26.2,56.84,18.75,16.03,0.26,5.45,0.06,2.36,0.25,390.09,115.76,3.72,12.53,0,0,0
5111230,2003,Bull Run,Virginia,11337,9.48,3188.27,62.73,880,49519,127200,26.2,56.84,18.75,16.03,0.26,5.45,0.06,2.36,0.25,466.22,171.45,5.38,14.62,0,0,0
5111230,2004,Bull Run,Virginia,11337,9.48,3263.85,62.73,880,49519,127200,26.2,56.84,18.75,16.03,0.26,5.45,0.06,2.36,0.25,654.91,201.73,6.18,20.07,0,0,0
5111230,2005,Bull Run,Virginia,12960,14.32,3339.44,61.9,1222,60457,264200,28.9,37.29,19.54,30.64,0.13,8.56,0,2.53,1.3,616.98,160.62,4.81,18.48,0,0,0
5111230,2006,Bull Run,Virginia,12960,14.32,3413.02,61.9,1222,60457,264200,28.9,37.29,19.54,30.64,0.13,8.56,0,2.53,1.3,517.71,167.44,4.91,15.17,0,0,0
5111230,2007,Bull Run,Virginia,12960,14.32,3488.6,61.9,1222,60457,264200,28.9,37.29,19.54,30.64,0.13,8.56,0,2.53,1.3,265.42,180.6,5.18,7.61,0,0,0
5111230,2008,Bull Run,Virginia,12960,14.32,3564.16,61.9,1222,60457,264200,28.9,37.29,19.54,30.64,0.13,8.56,0,2.53,1.3,317.22,257.35,7.22,8.9,0,0,0
5111230,2009,Bull Run,Virginia,12960,14.32,3640.75,61.9,1222,60457,264200,28.9,37.29,19.54,30.64,0.13,8.56,0,2.53,1.3,287.22,220.33,6.05,7.89,0,0,0
5111230,2010,Bull Run,Virginia,14983,9.39,3715.33,66.44,1321,64026,207400,27.8,32.81,19.38,36.92,0.21,7.15,0.02,3.2,0.31,313.67,186.8,5.03,8.44,1,0,0
5111230,2011,Bull Run,Virginia,14781,9.09,3763.22,66.58,1400,64048,208600,30.6,31.33,19.19,40.65,0,5.67,0,2.96,0.2,316.49,166.65,4.43,8.41,1,0,0
5111230,2012,Bull Run,Virginia,14781,9.09,3812.09,66.58,1400,64048,208600,30.6,31.33,19.19,40.65,0,5.67,0,2.96,0.2,358.47,119.82,3.14,9.4,1,0,0
5111230,2013,Bull Run,Virginia,14781,9.09,3863.98,66.58,1400,64048,208600,30.6,31.33,19.19,40.65,0,5.67,0,2.96,0.2,365.49,118.85,3.08,9.46,1,0,0
5111230,2014,Bull Run,Virginia,14781,9.09,3911.87,66.58,1400,64048,208600,30.6,31.33,19.19,40.65,0,5.67,0,2.96,0.2,312.38,116.78,2.99,7.99,1,0,0
5111230,2015,Bull Run,Virginia,14781,9.09,3960.75,66.58,1400,64048,208600,30.6,31.33,19.19,40.65,0,5.67,0,2.96,0.2,309.36,100.78,2.54,7.81,1,0,0
5111230,2016,Bull Run,Virginia,14781,9.09,4008.64,66.58,1400,64048,208600,30.6,31.33,19.19,40.65,0,5.67,0,2.96,0.2,399.96,109.6,2.73,9.98,0,0,0
5111245,2000,Bull Run Mountain Estates,Virginia,,,20,,,,,,,,,,,,,,1.06,1.06,5.32,5.32,0,0,0
5111245,2001,Bull Run Mountain Estates,Virginia,,,21.07,,,,,,,,,,,,,,0.23,0.23,1.11,1.11,0,0,0
5111245,2002,Bull Run Mountain Estates,Virginia,,,22.13,,,,,,,,,,,,,,1.42,0.23,1.06,6.44,0,0,0
5111245,2003,Bull Run Mountain Estates,Virginia,,,22.96,,,,,,,,,,,,,,0.7,0.47,2.04,3.06,0,0,0
